Unnamed: 0,Free_text,Label_id
5727,iàm nghệ_thuật sống đời phả nghệ_thuật nghệ_thuật giả_dối nghiêng_mình vĩnh_biệt nghệ_sĩ chân_chính,0
5728,tô bán_chạy nhật toàn xe nhật tô hạng bán_chạy nhật xe đức đứng đầu thân,0
5729,mong pen đệm_bóng cận_thành tiền_đạo đáy,0
5730,hic nạn_nhân quê hoàn_cảnh vô_cùng vợ sinh con_thứ con_thơ bơ_vơ nương_tựa ai_bảo khổ trời thương bao tai_họa đổ_dồn gia_đình cầu_mong nạn_nhân siêu_thoát miền cực_lạc,0
5731,hy_vọng bale bùng_nổ tottenham sức_mạnh tốc_độ rệu rạc niềm mou nâng tầm đội bóng hạng trung lối đá tử thủ dũng_cảm cầm đội tỷ bảng ăn_thua,0
5732,rap đọc lyric ca mộc_mạc lyric relax biệt đậm chất cá_tính rap,0
5733,mấy khuyên mua nisan suny khuyên nisan suny xe tả hôm vnexpres corola atis đi đường đèo ford ecosport hợp_lý,0
5734,ntrang lơng đọc đọc hướng_dẫn dân đọc nghĩa phiên_âm tiếng việt đọc en nờ phảy trang chữ đọc,0
5735,ngành khảo_cổ nghiên_cứu lịch_sử văn_minh nhân_loại đào_bới quá_khứ liên_tục thức_tỉnh vi rút mầm bệnh cổ_xưa thế_lực tâm_linh quái_ác thức_tỉnh ghê,1
5736,dịch_vụ cung_cấp uy_tín rât tiện đi muộn gia_đình thử tưởng_tượng đi cắm nồi cơm phút sẵn thức_ăn sơ_chế nấu hướng_dẫn đồ ủng_hộ dịch_vụ,0
5737,mou chuẩn tottenham đi,0
5738,khổ_thân cháu bé cầu_mong cháu bình_an,0
5739,việt nam gọi tru xui,0
5740,ngân_hàng công_ty vay tín_dụng cơ_chế quản_lý thẻ tín_dụng vay chặt_chẽ xác_minh lý_lịch đầy_đủ lỏng_lẻo đối_tượng dụng kẽ hở giả_mạo vay tiền thời_đại cung_cấp thông_tin chứng_minh nhân_dân ví_dụ khách_sạn khách_sạn chứng_minh nhân_dân cung_cấp xong nhân_viên đem chứng_minh nhân_dân đi thẻ tín_dụng vị trường_hợp bó_tay,0
5741,đường sương nguyệt ánh sai,0
5742,xe chật ngắm fadil chật fadil hả công_nhận máy khoẻ đi xe hạng tiêu_chí rộng fadil,0
5743,trời địa_chấn bơi xấu nhấn,0
5744,giáo_dục cải_cách xong cải_cách vĩnh_viễn,1
5745,sinh mua bhnt muộn lắm ngày_mai mua,0
5746,hiz vô_tình đau thấu,0
5747,trưa y_tế khuyến_cáo thuốc thực_phẩm,0
5748,,0
5749,đau_lòng vụ mẹ ruột chăn_dắt ăn_xin thằng_cha nhẫn_tâm,1
5750,trò_chơi truyền_hình học_sinh phổ_thông trung_học_phần_thưởng du_học vẻ to quán quân giành lặn ngụp nổi danh_sách khoa_học thế_giới,0
5751,quê_hương tuổi_thơ máy_bơm cuốc_bàn thau múc tát cạn bắt cá mệt tát nơm chụp mò bắt cá thèm càm giác,0
5752,sinh lão bệnh tử mong an_nghỉ,0
5753,lưu_thông khu dân_cư,0
5754,ủng_hộ trump tái đắc_cử tổng_thống biden rớt hạng,0
5755,kho báu,0
5756,có_lẽ_nào chết đi sồi chết đi ngắm sồi tuổi_đời cứu sồi đi,0
5757,đóng loteria kfc lắm joliebe hồi súc_vật,0
5758,đường_bay quốc_tế dịch_bệnh bùng_phát ngành_hàng du_lịch trách_nhiệm,1
5759,tính_toán vô_nghĩa dịch chả đồng,0
5760,gửi anti fan kiếm bóng vàng nói_chuyện,0
5761,phối_hợp nhân_dân hoàn_hảo,0
5762,việt nam bọn phát_triển,0
5763,tiền_vệ tài_hoa thầy cầu_thủ bóng bật,0
5764,hiệu_quả cải_tiến tiếp an_toàn tiết_kiệm chả dám đi,0
5765,chúc bình_tĩnh tự_tin hoàn_thành thi,0
5766,moura chất_lượng nhường cánh bale bó đá hộ công lưng kane xộc thẳng vòng cấm tottenham tiền_vệ kiểu modric chí_ít erikson,0
5767,mua đầu_tư chuẩn đấy lãi đổi kịp bds tải sảng tất_nhiên khoản chậm thành_phố thủ đức nóng quyết đi chúc may_mắn,0
5768,bé nạn_nhân tham_lam,1
5769,bản_án tử_hình diệt nạn buôn_lậu ma_túy,0
5770,tuyệt_vời việt nam thiên_thần áo trắng nỗ_lực ban phòng_chống dịch ý_thức toàn_bộ dân,0
5771,ngưỡng_mộ thiện_nguyện cường,0
5772,phục sát đất bố tuyệt_vời nuôi đứa,0
5773,mấy mesi mấy câu lạc_bộ ngọai hạng ngập hành trò_chơi tập_thể hệ_thống đi tầm_thường kéo,0
5774,trường giáo_dưỡng học tiếp trở_lại trường cũ hư_hỏng,0
5775,mic vàng cú hôi pen fati kiếm cules giải_thích siêu phẩm bàn vô thưởng vô phạt,1
5776,si trận chẳng fan cứng si chê_bai si trận bóng_đá hôm đọc tựa đề,0
5777,camry,0
5778,đường đỉnh úc,0
5779,điện_thoại quản,0
5780,bánh đi giá chua_chát trung_thu tết trẻ_em giá bánh trẻ_em nghèo muôn_đời tiền mua bánh chờ tổ_chức từ_thiện tặng muôn_đời trung_thu đi ý_nghĩa giá bánh chả sai,1
5781,kỳ luật áp_dụng ngoại_lệ tesla,1
5782,bảo_hiểm hàng ngàn phương_thức giám_sát theo_dõi tất tần_tật khám bệnh cố_ý thương_tích nghiệp_vụ đền sạt_nghiệp,0
5783,căng đấy,0
5784,fan barca ấn_tượng bé chút ấn_tượng anena tiền_đạo trẻ haland mpape,0
5785,rút_tiền mua đi,0
5786,trẻ bố_mẹ dạy suy_nghĩ tích_cực,0
5787,coi_thường pháp_luật khinh_thường khách_hàng,0
5788,trách mẹ hai con_gái dậy y sống dượng chả hại,1
5789,mệt_mỏi đồ tinh_thần thuỳ cơ_thể,0
5790,đổi đường đổi lô giấy_tờ nhà_đất sổ chứng_minh nhân_dân bảng treo đóng ngoặc,0
5791,ngành y thiêng_liêng cao_quý,0
5792,xe đẹp chất chạy tuyệt_vời cửa cổ_điển mở_cửa kiểu mưa_rào,0
5793,lạ bay hà_nội seoul con_gái bay tám việt nam airlines tuần chuyến korean air asiana hôm đi tiễn cháu mấy chuyến đi campuchia lào đi nhật mấy dương_tính công_bố,0
5794,khủng_khiếp nhân_tính con_người,1
5795,quốc tuấn kiệt vô_địch,0
5796,dân giúp lực_lượng công_an lắm mong phá án ma_tuý bình_yên toàn dân,0
5797,biden thắng set chào vọng chiến_thắng biden tiếp_quản ghế tổng_thống mỹ vị_thế vĩ_đại,0
5798,kinh_doanh dịch_vụ xe mau hỏng dịch_vụ hàng phụ_tùng thay_thế_thì kia thaco đáp_ứng suzuki cần_câu cơm nằm xưởng chờ phụ_tùng nợ,0
5799,giáo_viên kỹ_sư cử_nhân ngành chứng_chỉ hành_nghề bác_sĩ học chn đại_học chi lương cam chữ công_bằng,0
5800,tin_vui đầu,0
5801,sống dòng sông nguyên kankorou bơi lặn sâu hại hiền,0
5802,thiên_nhiên kỳ_thú chiến_đấu thuận tự_nhiên kết có_hậu,0
5803,xong ổ dịch trắng mỹ hỗn_loạn chúc trump mau khoẻ,0
5804,quan_niệm tham_gia đi trẻ phí đóng thủ_tục thụ_hưởng an_tâm tham_gia bảo_vệ sức_khỏe tiền triệu bank may bệnh hiểm_nghèo trích tham_gia_bảo_hiểm ngân_hàng tham_khảo kỹ lãi_suất minh_họa,0
5805,vĩnh,0
5806,huấn_luyện_viên thân_hình xinh_đẹp khỏe_khoắn,0
5807,kẻ buôn_bán chết_trắng nghiêm_trị hình_phạt lực_lượng chức_năng tổ_chức vây bắt bọn buôn ma_tuý kịch_tính phim hình_sự cám_ơn hiểm_nguy bình an xã_hội,0
5808,chồng la con_gái tha huống_chi cầm đánh nói_nhỏ_nhẹ thuyết_phục chi,0
5809,kiến cá cá kiến,0
5810,nữ ấn du_lịch miền nam an_toàn thân_thiện đi miền trung bắc đi đoàn yên_tâm,0
5811,chuồn_chuồn độc_thân hưởng đời ha phụng tiên ',0
5812,đi soluto vẻ oai vui khóc thôi_thì atrage vui vui cửa rước mấy xe hàn khóc nước_mắt ngắn thân_ái,1
5813,chúc_mừng hàn quốc quốc_gia tầm ảnh_hưởng danh_sách tỷ ảnh_hưởng hệ sinh_thái toàn_cầu,0
5814,liverpol tung đội_hình dự_bị toàn_cầu_thủ trẻ sân thông_số áp_đảo arsenal hài đá arsenal trận cú sút trúng đích liverpol dứt_điểm chiến_thắng,0
5815,cảm_động cá_trê hy_sinh thân cứu rắn chết_đuối rắn đầu_hàng số_phận,0
5816,mc thắng mu_thua,0
5817,biên hòa chứng_kiến xe_bồn chạy ẩu cán chết video xong buộc miệng chửi thề,0
5818,mừng,0
5819,bài_học xem_thường dịch,0
5820,cách_li vĩnh_viễn xã_hội bọn đi,1
5821,cầu_mong bình_an,0
5822,đẹp trốn thần_tiên,0
5823,sợ đi tù má chẳng,0
5824,nửa phép quản_lý hiệu_quả bỏ_ngỏ,0
5825,bố tuyệt_vời bố nghị_lực chúc sức_khoẻ bôm,0
5826,vua cá xấu băng_hà,0
5827,năm_tuổi chết_đuối may thể_trạng to nhảy ngụp chờ bạn_bè gọi đi đường cứu cha_mẹ mắng trận đi học bơi,0
5828,kiến_thức thi học thi quên cố_tình vi_phạm đóng phí chống trượt_vậy,0
5829,dự_báo thời_tiết nhân_viên cây_xanh cưa cắt tàn đường_phố toang_hoang buồn công_tác ứng_phó hiệu_quả,0
5830,bóng_bẩy option xe hàn xe hàn đối_thủ giật khách_hàng thông_thái hưởng_thụ,0
5831,xử_phạt nghiêm,0
5832,hình_ảnh nằm co_ro có_lẽ cha_mẹ xót thương đón nuôi,0
5833,đan trường_quay video âm_nhạc bối_cảnh kiếm_hiệp đan trường cẩm ly đóng cặp đẹp film tiểu_thuyết kim dung_vậy,0
5834,ý_kiến phản_ánh thành phản_ảnh vất_vả sợ đi học xem_xét_lại trẻ_con đi học sợ học kính mong thẩm_quyền xem_xét,1
5835,đọc vui coment tuyệt_vời việt nam,0
5836,xe gập ghế ghế thẳng,0
5837,tuoi thơ toàn ca trau,0
5838,tuấn diễn_viên yêu phim vác tù hàng tổng,0
5839,bàn đại_dịch doanh_nghiệp tiêu_chí doanh_thu đóng thuế_số lao_động trường_hợp hậu kiểm gọi phản_ứng điệu đả xong doanh_nghiệp sống,0
5840,barca tiếp ha,0
5841,ban thân thân lo,0
5842,đẹp vợ,1
5843,phụ_gia chất bảo_quản hạn,0
5844,đấy vùng_vằng đi trách_nhiệm nhm đòi_hỏi,0
5845,kinh_khủng tài sảng trường đại_học gdp hà_nội triệu dân,0
5846,hình_dung học_sinh tiếp_thu kiến_thức nâng công_nghệ điện_thoại tìm_kiếm thông_tin học_sinh tìm_kiếm lớp_học tối_đa tiếp_thu kiến_thức giáo_viên,0
5847,bão mưa nắng hạn tệ gấp mấy,0
5848,thay vây đá ông_bầu cđv hài thuê cố giáo dậy múa hát_văn_hóa chuẩn,0
5849,mấy chuột thèm món chuột nướng muối ớt miền tây,0
5850,trộm chó làm_ơn đừng thịt chó,0
5851,yêu_quý cầu_mong lẫn tin_tưởng ngài tái đắc_cử vẻ_vang,0
5852,google map đường,0
5853,trung_thu tết trẻ_em đi người_lớn đừng tặng quà,0
5854,đòi nợ mượn sợ mượn hoài nổi,0
5855,trông màu nướng đẹp tương_lai bé kinh_doanh,0
5856,khổ nông_dân việt_nam,0
5857,soluto lựa_chọn lẻ ổn tầm tiền,0
5858,tuyệt_vời nhân_dân đất_nước,0
5859,giới trẻ ngày_nay ly_hôn nhường_nhịn,1
5860,covid chừa liệu trump sợ hy_vọng ải thương_gia thèm khuyến_cáo chuyên_gia y_tế,0
5861,quỷ,1
5862,xong thương_hiệu tồn_tại,0
5863,angelina giàu nhân_ái nể phục,0
5864,chống corona yên bảo_vệ phiền_toái tung tin_đồn trung_thực khai_báo y_tế yêu,0
5865,trump cứu_vãn kinh_tế mỹ dịch_bệnh kiểm_soát trump phản_ứng chậm dịch_bệnh xảy vị tổng_thống vực kinh_tế mỹ dịch_bệnh kiểm_soát trump kinh_nghiệm biden dẫn_dắt kinh_tế,0
5866,chúc mau khỏe,0
5867,đề thí_sinh điểm_cao_ngất ngưỡng,0
5868,giáo_dục cải_tiến cải lùi mãi mấy chục xong bê nguyên sách nhật hàn quốc dạy,1
5869,hột mãng_cầu trị chí,0
5870,hiện_tượng rối lượng_tử giả_thiết chiều không_gian hai hạt lượng_tử không_gian chiều hàng triệu ánh_sáng liên_kết lập_tức trạng_thái hạt điều_khiển rối lượng_tử con_người phát_triển công_nghệ thông_tin tầng truyền_thông_tin_tức_thì không_gian đảm bảo_mật tuyệt_đối công_an thiệp,0
5871,thương mồ_côi cha_mẹ nằm viện mẹ chăm_lo an_ủi cầu_mong trời phật ban phước lành bình_yên,0
5872,tuyệt_vời duy_trì giải_thưởng hàng ý_tưởng giải_pháp góp_phần bảo_vệ môi_trường,0
5873,mong pháp_luật mạnh_tay,0
5874,chứng_minh dịch hoàng hành mỹ trắng trung_tâm quyền_lực mỹ lây_nhiễm,0
5875,học_sinh hướng chuấn năng_lực nhân_cách mở_rộng hình_thức đúng_đắn nhận_xét tiến_bộ kĩ_năng thái_độ học_sinh học hết_sức hợp_lý năng_lực phẩm_chất bộc_lộ học_tập mong phụ_huynh giáo_viên tin_tưởng đường giáo_dục dẫn_dắt,0
5876,đau_lòng,0
5877,hôm phỏng_vấn tui sợ đi mây,0
5878,hô trả_lời hẳn chính_xác cơ_bản ăn_mòn vỏ tàu sắt thép xảy bình_thường cơ_chế ăn_mòn điện_hóa phức_tạp biển môi_trường chất điện_ly thuận muối nacl khí hòa tan ăn_mòn xảy bình_thường sinh_vật kiểu hà hầu rong_rêu hà làm_ăn_mòn vỏ tàu_biển thực_chất hẳn hoá_học tiết chất_hóa học ăn_mòn lí_do mặt vi_sinh_học khu_vực sinh_vật hà sinh_sống thành hệ vi_sinh cục_bộ nồng_độ chất điện_li ph hàm_lượng khí hòa tan ăn_mòn điện_hóa diễn vốn thuận vi_khuẩn khử sulphate kị_khí hiếm khí srb phát_triển mạnh_mẽ thúc_đẩy ăn_mòn diễn,0
5879,eakar đắk lăk cựu học_sinh trường quốc học mấy ngày_nay không_khí cổ_vũ náo_nhiệt cố quốc vững_vàng tự_tin chiến_thắng,0
5880,đẹp mắt kẻ si tìnhnếu si_tình âm_nhạc binz thắng,0
5881,gấn bó ác si tò_mò,0
5882,vui dần đấy,0
5883,kẻ án giết bất_thành thạnh hắn cố_sát đạn nổ hành_vi giết nạn_nhân cố chạy hắn quyết_tâm truy sát trường_hợp rõ_ràng đi hoảng_loạn thần_kinh kích_động chờ thạnh nhặt súng chém gọi tự_vệ chính_đáng có_lẽ hôm_nay đứng vành_móng_ngựa thạnh kia đi người_thân xanh_cỏ,0
5884,tư_vấn gia_đình kia soluto giá tầm hai kia tí cảm_nhận,0
5885,hát karaoke tóm_lại thời lam trường phi hùng ưng hoàng phúc quang_vinh tượng_đài thế_hệ,0
5886,su thỏ ghi_bàn kiếm atm griezman tàng_hình sân buồn blđ kém_cỏi barca griezman rô học_hỏi juve mục_đích an_nhàn hôi cúp ăn_hại juve thụt_lùi lỗ rô trận_đấu lập_công bù tội vơi đi nổi buồn cđv,1
5887,vi diệu tách bé đứng thẳng bé chân sinh khác_biệt,0
5888,trời,0
5889,mong bé bình_phục mong sư vững_tâm thử_thách tai ách,0
5890,quen sân_bay long thành trung_tâm thành_phố đi phương_tiện công_cộng đáp_ứng,0
5891,điều_chỉnh thế_giới,0
5892,chán,1
5893,fan cuồng trump doanh_nhân thành_đạt thua_lỗ vòng tài_năng mỹ vĩ_đại trở_lại đừng quên sáu phá sảng,0
5894,what you know about our old house in cornwal,0
5895,tên_tuổi thời triệu,0
5896,manu nằm tưởng tụt ',0
5897,tỷ mua căn_hộ q,0
5898,vẻ hấp_dẫn đua nhóc tì star war hẻm núi kẹt đá quanh_co sướng,0
5899,keanu bận_rộn matrix john wick mấy liên_tiếp toàn bom mong_chờ,0
5900,cá bắt,0
5901,may món chay,0
5902,sổ hộ_khẩu giấy chứng_nhận quyền đất khổ dân,0
5903,tranh tuyệt đẹp toàn thần_tượng thời ấn_tượng tranh danh_ca ngọc_lan đôi mắt đượm buồn sâu thẩm triển_lãm cảm_ơn_họa_sĩ sa long lưu đời bức_họa cảm_xúc ps mong thánh từ_thiện đừng kêu_gọi tác_giả tranh đấu_giá ủng_hộ kiểu,0
5904,thu_hồi tốt_nghiệp thiệt_thòi học học gánh_chịu sai nhà_trường liệu quyền học nhà_trường sai kỷ_luật trách_nhiệm bồi_hoàn thiệt_hại học học,0
5905,chúc gia_đình mạnh_khoẻ bình an hạnh_phúc cháu trai mạnh_khoẻ mau hoàn_thiện vợ_chồng khán_giả vui,0
5906,nể máy ghê phim,0
5907,đệm_bóng ghi_bàn bàn thắng hả cules,0
5908,chết_điếng bé xấu_số chia buồn,0
5909,chọn_lọc sai khắc_phục,0
5910,mấy xe nhật tương_lai vắng bóng việt_nam thị_hiếu trình_độ con_người suy_nghĩ trẻ việt nam toyota xe_máy honda ngấm đòn,0
5911,thương_tâm chia buồn gia_quyến trưa chạy xe khu_vực sét đánh giật tay_lái đâm vô lề loạng_choạng đi tiếp khủng_khiếp trời mưa nắng,0
5912,chúc bs toàn thế_giới bình an mạnh_khỏe cầu thế_giới kiểm_soát dịch_bệnh nhân_loại sống bình yêcakhông ca nhễm,0
5913,huấn_luyện_viên trưởng đồng thua cầu_thủ huấn_luyện_viên đi cafe đi hạng diễn hài,0
5914,bệnh_dịch nhân_loại trăm,0
5915,bĩ cực thái lai cầu_mong dân việt_nam thế_giới đẩy_lùi dịch_bệnh quái_ác di_dà phật,0
5916,tưởng bayern đá barca,0
5917,seltos thô nội_thất khung gầm ọp_ẹp,0
5918,sợ góp_mặt thể phục tài kinh_doanh,0
5919,đẹp,1
5920,mạnh_tay xử_phạt cơ_sở tình bé sống vứt lương_tâm,1
5921,việt nam xu_thế nhân_công việt_nam rẻ áp_dụng lĩnh_vực cần_thiết lĩnh_vực lao_động phổ phông,0
5922,sinh_sống nước_ngoài ta cuộc_sống mơ_ước thế_giới,0
5923,ủng_hộ học_sinh điện_thoại học trừ sinh_viên súc_vật học va_chạm đi ý_thức trưởng_thành quá_độ bảo bọc nhà_trường điện_thoại trường_hợp bất_khả_kháng giáo_dục học_sinh điện_thoại điện_thoại đạo_cụ dạy_học sắm lớp lớp học tương_tác công_nghệ mượn đạo_cụ điện_thoại thay_vì bắt học_sinh sắm điện_thoại qui_định sắm bọn trẻ học điện_thoại tẩy_chay,0
5924,tuyệt_vời nuôi_dưỡng thiên_tài chúc_mừng gia_đình cháu,0
5925,mặt hơi xấu,1
5926,đeo khẩu_trang ngược,0
5927,yêu đừng cưới,0
5928,nhà_xe tuyến hoạt_động chứng_tỏ thận_trọng hoạt_động tuyến huế đà_nẵng thể hoạt_động,0
5929,mỹ vĩ_đại mỹ đứng đầu thế_giới lực_sĩ vĩ_đại bệnh bệnh covid mỹ giỏi công_nghệ tiền_bạc tài nguyênv vui_vẻ hạng,0
5930,điện_thoại học_sinh học,0
5931,lượt đi hồi đội thua áo màu sọc xanh đỏ thẫm lượt mặc áo xanh dương tỉ_số lượt mấy giúp tui,0
5932,nhập_cảnh cách_ly bắt_buộc an_toàn,0
5933,phụ_nữ mạnh_mẽ,0
5934,nghỉ đơn dạy bù coi xong nợ,0
5935,đăng_ký lái thử hai xe quyết_định coment khen chê xe vinfast nhập toàn linh_kiện hãng uy lắp_ráp dây_chuyền tự_động robot bảo_hành hỏng,0
5936,khổ_thân đứa trẻ mẹ ốm_đau nâng người_yêu chăm_sóc tự_thân chẳng làm_nũng thương thắt,0
5937,phút tim ngừng đập chết bs kịp truyền máu cứu chó nhanh_chóng thần_kỳ_thật,0
5938,đi tiêu_chuẩn đấy thay dầu đầu xong đi nội_thành tầm đi ôn_hoà tiền hợp túi_tiền hữu_dụng cụ,0
5939,đất bình dương bình phước sốt tiền đầu_tư đi,0
5940,nụ hôn say_đắm,0
5941,nguyện an_lành đêm an_lành covid việt_nam,0
5942,tầm giá ciaz đời,0
5943,chạy nisan sany xv hài_lòng gia_đình nhu_cầu chỗ,0
5944,tác_phẩm thiếu_nhi ấn_tượng suốt thời niên_thiếu tác_phẩm nhà_văn viết năm_tuổi thai_nghén chả dế_mèn khắc_hoạ nhân_vật nổi_trội đời nhà_văn báo vnexpres,0
5945,chạy thử xe cảm_nhận seltos quảng_cáo rầm_rộ người_ta để_ý lạ kona đẹp an_toàn option miên_man máy bốc vote biểu_quyết,0
5946,ý_tưởng ủng_hộ phương_pháp,0
5947,akon béo ú,1
5948,có_hiếu bất_hiếu định_nghĩa rõ_ràng ví_dụ gửi triệu bố_mẹ đất bố_mẹ tỷ gọi có_hiếu,1
5949,đời_sống tiền vật ngoại thân chết chẳng đi độ người_ta sáng_tỏ vui chẳng buồn suy cho_cùng bụi đất,0
5950,chương_trình đạo_diễn tầm cở mc ấn_tượng,1
5951,hại âm_mưu khóa cửa phòng kinh_hãi,1
5952,chúc tổng_thống trump mau trở_ngại tái_nhiệm,0
5953,yeah yomost môt phút huy_hoàng vụt_tắt,0
5954,trung quốc lịch_sử khoa_học,0
5955,tivi dân quê nắm ta,0
5956,lẩm_cẩm_thế năng_lực trí_lực lãnh_đạo đất_nước,1
5957,phạt phạt lương_tâm nhân_quả tầm,0
5958,mua bảo_hiểm tư_vấn viên tư_vấn lương_tâm trách_nhiệm mèo mua bảo_hiểm kỹ ví_dụ mua gói đóng trừ phí bảo_hiểm rủi_ro phí hợp đồng phí y_tế phí ung_thư khoản lãi_suất trừ hồi cỡ đóng lãi tiền bảo_hiểm lũy kế dần tiến tổng_số tiền gửi ví_dụ mua gói tổng_gửi đáo_hạn rút rút lãi ngân_hàng mèo mua xong an_tâm lỡ tai_nạn ốm_đau chữa bảo_hiểm chi_trả vòng mấy chục bệnh tiền chữa bệnh tiền lãi bank lỡ tử_nạn mẹ tiền đi du_lịch lo cuộc_sống già tham_khảo bảo_hiểm mèo toàn giấu nhẹm tạm_biệt tạm_biệt,0
5959,trung quốc kinh_doanh vàng thế_giới thị_trường bán_lẻ chuỗi cung_ứng linh_kiện nguyên_liệu thô vàng có_lẽ vì_thế_mà công_ty trung quốc kiếm tiền,0
5960,bác_sĩ,0
5961,tuyệt,0
5962,nội_dung kiểm_tra tiết bất_cập kiểm_tra tiết học học_sinh kiểm_tra tiết chiếm toàn kỳ học học_sinh nguyên_tắc học kiểm_tra mục_đích học_sinh phương_án học bó kiểm_tra tiết tgays học_sinh gọi,0
5963,xe nhật ciaz đi nâng_cấp cực đẹp trang_bị ngon_lành cành đào thùng tôn sàn chạy taxi,0
5964,tất_nhiên tập_tục quy_định thời xưa thời tự_nhiên thời xưa đề_cao hiếu_thuận luật quan_hệ huyết_thống hiếu_thuận sợi dây chính_yếu kết_nối thế_hệ kinh_tế thị_trường trao đi đổi đi giáo_dục kiến_thức coi_nhẹ lễ_giáo sách_báo tây_phương du_nhập lầm_lẫn thèm_khát vật_chất yếu_tố trao_đổi sòng_phẳng đi thị_trường nghĩa_vụ thừa_hưởng tài sảng cha_mẹ tội bất_hiếu đòi phân_chia tài sảng ở_riêng tài sảng tỏ lễ_độ,1
5965,đầu xoàng mesi_vậy,0
5966,phần_thưởng thi tuần giải_thưởng trò_chơi truyền_hình học giỏi giúp_ích đất_nước,0
5967,bản_án nghiêm_minh bảo_vệ trẻ_em bạo_hành,0
5968,tưởng_tượng nổi đứa bé khả_năng bảo_vệ ngoại giáo_viên trường_học báo_cáo chính_quyền chính_quyền xã mời bất_nhân ký giấy cam_kết đứa bé bạo_hành tiếp,0
5969,thức uống đường hại sức_khoẻ nước_ngoài hẳn đường dinh_dưỡng việt nam thói_quen uống nước_ngọt phổ_biến đa_số chai coca sting bàn có_lẽ sức ảnh_hưởng quảng_cáo,0
5970,tranh vẽ ngọc_lan đẹp gương_mặt thần_thái đôi mắt nữ ca_sỹ tài_hoa xuất_chúng,0
5971,thông_báo đánh_bắt cá_voi nhật trung quốc tuyệt_chủng loài cá_voi xanh ý_thức,0
5972,tầm fadil lạng sơn khuyến_mãi đổi xe phụ_tùng rẻ chi_phí bảo_dưỡng sửa_chữa chẳng fadil oánh,0
5973,công việc_làm thu_nhập rảnh đi đánh_bạc,0
5974,ngại xăng cộ quất hẳn camry xe phom dáng đẹp đi đèo dốc lo camry dòng xe thợ máy_móc nồi đồng cối đá đừng mấy thánh phán mua xe hạng xe hàn option ban_đầu vật,0
5975,tình ngang_trái cá xấu cá_heo đêm trời nắng,0
5976,loài nguy_cơ loài_người loại_bỏ,0
5977,soluto luxury tiền,0
5978,bọn quỹ đội_lốt,1
5979,sảng xuất bật_lửa tiêu_dùng bán_lẻ nghĩa_là giá nhà_máy trăm đồng,0
5980,đỉnh duy_trì chúc bayern duy_trì sức_mạnh mùa bóng,0
5981,xả miền tây bà_con bớt khổ,0
5982,' chương_trình lớp xác_đáng ' ngài rồivì chương_trình học cân kilo thể_thao điện_tử,0
5983,cam ơn phổ_biến rộng_rãi tham_gia giao_thông_hiểu luật,0
5984,mon nguyen yêu,0
5985,nút cát lái ma_trận cầu_vượt táng gấp dốc xe contener đầu kéo đốc táng gấp thùng vặn đầu lật,0
5986,vô_cùng ngưỡng_mộ đất_nước con_người cu tinh_thần giúp_đỡ trong_sáng cao_cả lay_động trái_tim trái_đất rât dân việt nam đồng_ý đề_cử giải nobel hòa bình bác_sỹ xúng phần_thưởng cao_quý,0
5987,thị_trường chứng_khoán cổ_phiếu mỹ công_ty chút_đỉnh thổi bay tỉ đô_la,0
5988,hit mãi hâm_mộ,0
5989,việt nam có_lẽ đấu hãng xe phuộc cải_tiến cũ phuộc cứng ghế dựng xe đi cứng ồn chạy hầm chui láng hòa_lạc mặt_đường bê_tông ý_định chốt lexus êm_ái nhẹ_nhàng,0
5990,chào vọng sẻ yếu thành bão dân biển tụi tui khổ,0
5991,nợ thẻ tín_dụng xa_xỉ xứ ta phổ_biến xứ tây tiêu nợ xả_láng thằng chẳng đồng lý_giải mỹ khốn_đốn rủi_ro dịch_bệnh thiên_tai thói_quen tiết_kiệm nghịch_lý chỉ_tiêu kích_cầu phát_triển kinh_tế có_mặt,0
5992,số_liệu liệu phản_ánh thực_chất dịch_bệnh liệu châu phi quên,0
5993,đọc tởm nổi dạng gọi mẹ gọi,1
5994,trời threshershark cá_mập đuôi cực_kỳ quý_hiếm dạt sông,0
5995,hai thương_hiệu,0
5996,đầu tuần ca lây_nhiễm chúc_mừng tổ_quốc ta,0
5997,tưởng vợ vợ_con ly_hôn,0
5998,đường đoàn nhữ hài ngày_trước viết tầm thay bảng đường dấu ngã đường đoàn nhữ hài trở_thành_đoàn hài ngày_nay,0
5999,gián biển,0
6000,trí_tuệ việt phi_thường,0
6001,sợ chó to câu hiền lắm quy_định kích_cỡ thú nuôi đừng phân_biệt kì_thị tưởng_tượng táp bos sen,0
6002,gia_đình vượng,0
6003,sống vô_tâm tội_nghiệp chim,1
6004,bảng tệ,0
6005,ronaldo đá bóng sân lẩn sân tài bái_phục bái_phục,0
6006,chúc khoẻ_mạnh,0
6007,phim chả gọi quảng_cáo quá_đà,1
6008,ích_kỷ vô_ý_thức,1
6009,bộ_phận học_sinh học văn_hóa có_lẽ học nhẹ_nhàng rảnh_rỗi sinh nông_nổi nhàn vi cư bất_tiện,0
6010,vios mt lăn bánh trời cháu hôm,0
6011,nổi,0
6012,gen chồng thằng to_lớn vạm_vỡ tự_ti ngoại_hình bé hạt_tiêu,0
6013,con_người chiếm hết_đất sống động_vật bờ đi chỗ sống động_vật biển chẳng yên,0
